model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
RandomForest,9,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.07142857 0.42857143 0.42857143 0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429
 0.92857143 0.92857143 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.57142857 0.57142857 0.64285714 0.71428571 0.78571429
 0.78571429 0.85714286 0.85714286 1.        ]",0.6862244897959184
DecisionTree,9,0.68889,0.71429,1.0,0.6363636363636364,0.42857,1.0,0.52223,"[0.         0.35714286 0.42857143 0.5        0.5        0.57142857
 0.64285714 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.21428571 0.28571429 0.42857143
 0.42857143 0.57142857 0.64285714 1.        ]",0.7117346938775511
KNN,9,0.66798,0.67857,0.7777777777777778,0.631578947368421,0.5,0.85714,0.38236,[0.         0.14285714 0.5        0.78571429 1.        ],[0.         0.         0.14285714 0.64285714 1.        ],0.6862244897959182
OneClassSVM,9,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.64285714 0.64285714 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.64285714 0.64285714 0.78571429 0.78571429 0.85714286
 0.85714286 1.         1.        ]",0.5408163265306123
LocalOutlierFactor,9,0.40256,0.46429,0.4,0.4782608695652174,0.14286,0.78571,-0.09325,"[0.         0.         0.28571429 0.28571429 0.35714286 0.35714286
 0.57142857 0.57142857 0.78571429 0.78571429 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.07142857 0.21428571 0.21428571 0.5
 0.5        0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.        ]",0.5255102040816326
IsolationForest,9,0.48958,0.5,0.5,0.5,0.35714,0.64286,0.0,"[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.28571429 0.28571429 0.35714286 0.35714286 0.5        0.5
 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429 0.78571429
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.28571429 0.28571429 0.35714286 0.35714286 0.5
 0.5        0.57142857 0.57142857 0.92857143 0.92857143 1.
 1.        ]",0.4897959183673469
Xgboost,9,0.56188,0.60714,0.8,0.5652173913043478,0.28571,0.92857,0.27975,"[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.92857143 0.92857143 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.28571429 0.28571429 0.35714286
 0.35714286 0.71428571 0.71428571 1.         1.        ]",0.6836734693877552
RandomForest,10,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.07142857 0.42857143 0.42857143 0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.35714286
 0.35714286 0.5        0.5        0.64285714 0.64285714 0.71428571
 0.71428571 1.        ]",0.7040816326530612
DecisionTree,10,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.14285714 0.21428571 0.64285714 0.71428571 0.78571429
 0.92857143 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.64285714
 1.         1.        ]",0.7321428571428572
KNN,10,0.5942,0.60714,0.6666666666666666,0.5789473684210527,0.42857,0.78571,0.22942,"[0.         0.14285714 0.21428571 0.21428571 0.28571429 0.28571429
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.28571429 0.28571429 0.42857143 0.42857143 0.5
 0.5        0.64285714 1.        ]",0.6275510204081634
OneClassSVM,10,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5459183673469388
LocalOutlierFactor,10,0.52042,0.53571,0.5555555555555556,0.5263157894736842,0.35714,0.71429,0.07647,"[0.         0.         0.14285714 0.14285714 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.92857143 0.92857143
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 1.
 1.        ]",0.5408163265306123
IsolationForest,10,0.50476,0.53571,0.5714285714285714,0.5238095238095238,0.28571,0.78571,0.08248,"[0.         0.         0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714
 0.85714286 0.85714286 1.         1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.35714286
 0.35714286 0.42857143 0.42857143 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.        ]",0.5
Xgboost,10,0.56188,0.60714,0.8,0.5652173913043478,0.28571,0.92857,0.27975,"[0.         0.07142857 0.28571429 0.28571429 0.35714286 0.35714286
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.71428571 0.71428571 1.
 1.        ]",0.6887755102040816
RandomForest,11,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.07142857 0.35714286 0.35714286 0.35714286 0.35714286
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 0.92857143 0.92857143 1.        ]","[0.         0.         0.         0.07142857 0.21428571 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.78571429
 0.78571429 1.         1.        ]",0.6887755102040817
DecisionTree,11,0.68889,0.71429,1.0,0.6363636363636364,0.42857,1.0,0.52223,"[0.         0.35714286 0.42857143 0.5        0.5        0.71428571
 0.78571429 0.92857143 1.        ]","[0.         0.         0.         0.21428571 0.35714286 0.5
 0.64285714 0.71428571 1.        ]",0.7015306122448979
KNN,11,0.67484,0.67857,0.7272727272727273,0.6470588235294118,0.57143,0.78571,0.36564,"[0.         0.14285714 0.21428571 0.21428571 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.35714286 0.35714286 0.5        0.5        0.64285714
 1.        ]",0.6913265306122449
OneClassSVM,11,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.64285714 0.64285714 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.64285714 0.64285714 0.78571429 0.78571429 0.85714286
 0.85714286 1.         1.        ]",0.5408163265306123
LocalOutlierFactor,11,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.         0.28571429 0.28571429 0.35714286 0.35714286
 0.57142857 0.57142857 0.78571429 0.78571429 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.07142857 0.21428571 0.21428571 0.5
 0.5        0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.        ]",0.5255102040816326
IsolationForest,11,0.34503,0.42857,0.25,0.4583333333333333,0.07143,0.78571,-0.20412,"[0.         0.         0.         0.14285714 0.14285714 0.5
 0.5        0.64285714 0.64285714 0.85714286 0.85714286 0.92857143
 0.92857143 1.         1.        ]","[0.         0.07142857 0.28571429 0.28571429 0.35714286 0.35714286
 0.5        0.5        0.71428571 0.71428571 0.78571429 0.78571429
 0.92857143 0.92857143 1.        ]",0.4846938775510204
Xgboost,11,0.61111,0.64286,0.8333333333333334,0.5909090909090909,0.35714,0.92857,0.34816,"[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 0.92857143 0.92857143
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.28571429 0.28571429 0.35714286
 0.35714286 0.57142857 0.57142857 0.85714286 0.85714286 1.
 1.        ]",0.6938775510204082
RandomForest,12,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.07142857 0.57142857 0.57142857 0.71428571 0.71428571
 0.78571429 0.78571429 0.92857143 0.92857143 1.         1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.42857143
 0.42857143 0.71428571 0.71428571 0.78571429 0.78571429 1.        ]",0.8010204081632654
DecisionTree,12,0.66798,0.67857,0.7777777777777778,0.631578947368421,0.5,0.85714,0.38236,"[0.         0.07142857 0.21428571 0.5        0.57142857 0.64285714
 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.5
 0.57142857 0.57142857 0.85714286 1.        ]",0.6836734693877551
KNN,12,0.67484,0.67857,0.7272727272727273,0.6470588235294118,0.57143,0.78571,0.36564,"[0.         0.14285714 0.21428571 0.21428571 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.35714286 0.35714286 0.5        0.5        0.64285714
 1.        ]",0.6913265306122449
OneClassSVM,12,0.3,0.35714,0.4090909090909091,0.16666666666666666,0.64286,0.07143,-0.34816,"[0.         0.07142857 0.35714286 0.35714286 0.42857143 0.42857143
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.         1.        ]",0.5408163265306123
LocalOutlierFactor,12,0.50476,0.53571,0.5714285714285714,0.5238095238095238,0.28571,0.78571,0.08248,"[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.35714286 0.42857143 0.42857143 0.5        0.5
 0.57142857 0.57142857 0.71428571 0.71428571 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.5        0.5        0.57142857 0.57142857 0.64285714
 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.        ]",0.4744897959183674
IsolationForest,12,0.64154,0.67857,1.0,0.6086956521739131,0.35714,1.0,0.46625,"[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.28571429 0.28571429 0.57142857 0.57142857 0.64285714
 0.64285714 1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.35714286 0.42857143 0.42857143 0.71428571 0.71428571
 1.         1.        ]",0.3928571428571429
Xgboost,12,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.35714286 0.64285714 0.64285714 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.28571429 0.28571429 0.71428571
 0.71428571 1.         1.        ]",0.6479591836734694
RandomForest,13,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.07142857 0.35714286 0.5        0.57142857 0.64285714
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.28571429
 0.57142857 0.64285714 0.71428571 0.92857143 1.        ]",0.7193877551020408
DecisionTree,13,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,[0.         0.21428571 0.71428571 0.78571429 1.        ],[0.         0.         0.5        0.64285714 1.        ],0.6581632653061225
KNN,13,0.66798,0.67857,0.7777777777777778,0.631578947368421,0.5,0.85714,0.38236,[0.         0.14285714 0.5        0.78571429 1.        ],[0.         0.         0.14285714 0.64285714 1.        ],0.6862244897959182
OneClassSVM,13,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.21428571
 0.21428571 0.35714286 0.35714286 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5357142857142857
LocalOutlierFactor,13,0.52042,0.53571,0.5555555555555556,0.5263157894736842,0.35714,0.71429,0.07647,"[0.         0.         0.14285714 0.14285714 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.92857143 0.92857143
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 1.
 1.        ]",0.5408163265306123
IsolationForest,13,0.50877,0.57143,0.75,0.5416666666666666,0.21429,0.92857,0.20412,"[0.         0.         0.07142857 0.07142857 0.28571429 0.28571429
 0.35714286 0.35714286 0.42857143 0.42857143 0.5        0.5
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429
 1.        ]","[0.         0.07142857 0.07142857 0.21428571 0.21428571 0.28571429
 0.28571429 0.35714286 0.35714286 0.42857143 0.42857143 0.5
 0.5        0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]",0.4744897959183674
Xgboost,13,0.48222,0.53571,0.6,0.5217391304347826,0.21429,0.85714,0.09325,"[0.         0.07142857 0.14285714 0.14285714 0.42857143 0.42857143
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.21428571
 0.21428571 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]",0.5969387755102041
RandomForest,14,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.07142857 0.35714286 0.35714286 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.71428571 0.71428571 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.07142857 0.14285714 0.14285714
 0.28571429 0.28571429 0.42857143 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.92857143 0.92857143 1.        ]",0.701530612244898
DecisionTree,14,0.68889,0.71429,1.0,0.6363636363636364,0.42857,1.0,0.52223,"[0.         0.35714286 0.42857143 0.57142857 0.64285714 0.85714286
 0.85714286 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.64285714 1.        ]",0.7142857142857143
KNN,14,0.67484,0.67857,0.7272727272727273,0.6470588235294118,0.57143,0.78571,0.36564,"[0.         0.14285714 0.21428571 0.21428571 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429
 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.35714286 0.35714286 0.5        0.5        0.64285714
 1.        ]",0.6913265306122449
OneClassSVM,14,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5459183673469388
LocalOutlierFactor,14,0.50476,0.53571,0.5714285714285714,0.5238095238095238,0.28571,0.78571,0.08248,"[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.35714286 0.42857143 0.42857143 0.5        0.5
 0.57142857 0.57142857 0.71428571 0.71428571 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.5        0.5        0.57142857 0.57142857 0.64285714
 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.        ]",0.4744897959183674
IsolationForest,14,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.07142857 0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.5        0.5        0.64285714 0.64285714
 0.78571429 0.78571429 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.21428571
 0.21428571 0.28571429 0.28571429 0.42857143 0.42857143 0.57142857
 0.57142857 0.78571429 0.78571429 1.        ]",0.6173469387755102
Xgboost,14,0.56188,0.60714,0.8,0.5652173913043478,0.28571,0.92857,0.27975,"[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 0.57142857 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429
 0.85714286 0.85714286 0.92857143 0.92857143 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.28571429 0.28571429 0.57142857 0.57142857 0.64285714
 0.64285714 0.85714286 0.85714286 1.         1.        ]",0.6989795918367347
RandomForest,15,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.07142857 0.35714286 0.35714286 0.42857143 0.57142857
 0.64285714 0.78571429 0.85714286 0.92857143 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.35714286 0.64285714 0.71428571 0.85714286 0.85714286 1.        ]",0.6989795918367346
DecisionTree,15,0.61111,0.64286,0.8333333333333334,0.5909090909090909,0.35714,0.92857,0.34816,[0.         0.35714286 1.        ],[0.         0.07142857 1.        ],0.6428571428571429
KNN,15,0.5942,0.60714,0.6666666666666666,0.5789473684210527,0.42857,0.78571,0.22942,"[0.         0.14285714 0.21428571 0.21428571 0.28571429 0.28571429
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.28571429 0.28571429 0.42857143 0.42857143 0.5
 0.5        0.64285714 1.        ]",0.6275510204081634
OneClassSVM,15,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5459183673469388
LocalOutlierFactor,15,0.52042,0.53571,0.5555555555555556,0.5263157894736842,0.35714,0.71429,0.07647,"[0.         0.         0.14285714 0.14285714 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.92857143 0.92857143
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 1.
 1.        ]",0.5408163265306123
IsolationForest,15,0.44664,0.46429,0.4444444444444444,0.47368421052631576,0.28571,0.64286,-0.07647,"[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.42857143
 0.42857143 0.5        0.5        0.57142857 0.57142857 0.78571429
 0.78571429 0.92857143 0.92857143 1.         1.        ]","[0.         0.         0.07142857 0.07142857 0.21428571 0.21428571
 0.28571429 0.28571429 0.5        0.5        0.64285714 0.64285714
 0.78571429 0.78571429 0.92857143 0.92857143 1.        ]",0.5612244897959183
Xgboost,15,0.56188,0.60714,0.8,0.5652173913043478,0.28571,0.92857,0.27975,"[0.         0.07142857 0.07142857 0.35714286 0.35714286 0.42857143
 0.42857143 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429
 0.78571429 0.85714286 0.85714286 0.92857143 0.92857143 1.        ]","[0.         0.         0.07142857 0.07142857 0.14285714 0.14285714
 0.21428571 0.21428571 0.35714286 0.35714286 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.6683673469387755
RandomForest,16,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.07142857 0.42857143 0.71428571 0.92857143 1.        ],[0.         0.         0.14285714 0.14285714 1.         1.        ],0.7397959183673469
DecisionTree,16,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.07142857 0.28571429 0.42857143 0.57142857 0.64285714
 0.71428571 0.71428571 0.78571429 0.85714286 1.        ]","[0.         0.         0.         0.         0.14285714 0.28571429
 0.28571429 0.35714286 0.5        0.5        1.        ]",0.7806122448979592
KNN,16,0.64154,0.67857,1.0,0.6086956521739131,0.35714,1.0,0.46625,"[0.         0.14285714 0.35714286 0.5        0.78571429 1.
 1.        ]","[0.         0.         0.         0.5        0.57142857 0.71428571
 1.        ]",0.6734693877551021
OneClassSVM,16,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5459183673469388
LocalOutlierFactor,16,0.50476,0.53571,0.5714285714285714,0.5238095238095238,0.28571,0.78571,0.08248,"[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.35714286 0.42857143 0.42857143 0.5        0.5
 0.57142857 0.57142857 0.71428571 0.71428571 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.35714286 0.5        0.5        0.57142857 0.57142857 0.64285714
 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143
 0.92857143 1.        ]",0.4744897959183674
IsolationForest,16,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.07142857 0.14285714 0.14285714 0.5        0.5
 0.57142857 0.57142857 0.64285714 0.64285714 0.71428571 0.71428571
 0.78571429 0.78571429 1.        ]","[0.         0.         0.         0.21428571 0.21428571 0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 0.85714286
 0.85714286 1.         1.        ]",0.5
Xgboost,16,0.58095,0.60714,0.7142857142857143,0.5714285714285714,0.35714,0.85714,0.24744,"[0.         0.07142857 0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.64285714 0.64285714 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.5        0.5        0.71428571
 0.71428571 1.         1.        ]",0.6530612244897959
RandomForest,17,0.56188,0.60714,0.8,0.5652173913043478,0.28571,0.92857,0.27975,"[0.         0.07142857 0.14285714 0.28571429 0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.07142857 0.07142857 0.07142857 0.14285714
 0.28571429 0.42857143 0.42857143 0.64285714 0.64285714 0.78571429
 0.85714286 1.         1.        ]",0.6811224489795918
DecisionTree,17,0.53544,0.60714,1.0,0.56,0.21429,1.0,0.34641,"[0.         0.14285714 0.21428571 0.57142857 0.64285714 0.71428571
 0.78571429 0.92857143 0.92857143 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.5        0.71428571 1.         1.        ]",0.7576530612244899
KNN,17,0.66798,0.67857,0.7777777777777778,0.631578947368421,0.5,0.85714,0.38236,[0.         0.14285714 0.5        0.78571429 1.        ],[0.         0.         0.14285714 0.64285714 1.        ],0.6862244897959182
OneClassSVM,17,0.35238,0.39286,0.42857142857142855,0.2857142857142857,0.64286,0.14286,-0.24744,"[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.35714286
 0.35714286 0.57142857 0.57142857 0.64285714 0.64285714 0.78571429
 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.5459183673469388
LocalOutlierFactor,17,0.52042,0.53571,0.5555555555555556,0.5263157894736842,0.35714,0.71429,0.07647,"[0.         0.         0.14285714 0.14285714 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.5        0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.92857143 0.92857143
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.57142857
 0.57142857 0.71428571 0.71428571 0.78571429 0.78571429 1.
 1.        ]",0.5408163265306123
IsolationForest,17,0.50877,0.57143,0.75,0.5416666666666666,0.21429,0.92857,0.20412,"[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.14285714 0.21428571 0.21428571 0.57142857 0.57142857 0.64285714
 0.64285714 0.78571429 0.78571429 0.92857143 0.92857143 1.        ]","[0.         0.07142857 0.21428571 0.21428571 0.28571429 0.28571429
 0.35714286 0.35714286 0.42857143 0.42857143 0.5        0.5
 0.64285714 0.64285714 0.92857143 0.92857143 1.         1.        ]",0.45408163265306123
Xgboost,17,0.50877,0.57143,0.75,0.5416666666666666,0.21429,0.92857,0.20412,"[0.         0.07142857 0.21428571 0.21428571 0.5        0.5
 0.57142857 0.57142857 0.64285714 0.64285714 0.71428571 0.71428571
 0.78571429 0.78571429 0.92857143 0.92857143 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.21428571
 0.21428571 0.28571429 0.28571429 0.35714286 0.35714286 0.57142857
 0.57142857 0.71428571 0.71428571 0.92857143 0.92857143 1.        ]",0.6887755102040817
RandomForest,18,0.64154,0.67857,1.0,0.6086956521739131,0.35714,1.0,0.46625,"[0.         0.07142857 0.14285714 0.28571429 0.35714286 0.57142857
 0.64285714 0.71428571 0.78571429 0.78571429 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.         0.         0.07142857
 0.21428571 0.28571429 0.28571429 0.42857143 0.71428571 0.85714286
 1.        ]",0.770408163265306
